timestamp_ns,fix_time,fix_date,gga_fix_quality,avg_snr,latitude,longitude,altitude_m,speed_over_ground,true_course,num_of_fix_satellites,hdop,vdop,pdop,geoid_separation
1771622422628126150,00:04:36.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622423520851436,00:04:37.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622424401173531,00:04:38.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622425897395781,00:04:39.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622426223547553,00:04:40.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622427203814976,00:04:41.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622428234167557,00:04:42.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622429180041868,00:04:43.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622430244789367,00:04:44.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622431182606708,00:04:45.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622432243297724,00:04:46.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622433197462805,00:04:47.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622434250002615,00:04:48.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622435195969941,00:04:49.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622436240191292,00:04:50.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622437186697839,00:04:51.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622438238566194,00:04:52.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622439228277088,00:04:53.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622440229613717,00:04:54.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622441183678330,00:04:55.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622442233207907,00:04:56.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622443232120781,00:04:57.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622444256054977,00:04:58.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622445246815883,00:04:59.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622446212953092,00:05:00.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622447179810356,00:05:01.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622448218848643,00:05:02.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622449177297396,00:05:03.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622450233812096,00:05:04.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622451196037064,00:05:05.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622452223965179,00:05:06.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622453178227220,00:05:07.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622454218579272,00:05:08.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622455186206646,00:05:09.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622456196536082,00:05:10.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622457175370017,00:05:11.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622458178726598,00:05:12.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622459231146854,00:05:13.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622460238524053,00:05:14.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622461234855283,00:05:15.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
1771622462175854433,00:05:16.012,2080-01-06,Invalid,,,,,,,0,99.99,99.99,99.99,
